dt,absolute_humidity,accxnegmax,accxposmax,accynegmax,accyposmax,accznegmax,acczposmax,batt,co2,dewpoint,humidity,laeqx,lafmax,lafmin,light,pm10p0,pm1p0,pm2p5,pm4p0,pressure,rsrp,snr,temperature,tvoc,uptime
2024-12-01 22:14:58.848Z,8.111506051516347,,,,,,,50,652,8.401163,42.865577697753906,40.59280014038086,44.56349563598633,33.78188705444336,140.0,,,,,997.2980346679688,-109.0,-5.0,21.567834854125977,2,3655324
2024-12-01 22:25:02.480Z,8.115876095436153,,,,,,,50,635,8.407514,42.96323776245117,40.16757583618164,43.77793502807617,34.098148345947266,0.0,,,,,997.232421875,-110.0,-5.0,21.537622451782227,2,3655924
2024-12-01 22:34:58.290Z,8.093276718277014,,,,,,,50,621,8.36558,42.880836486816406,40.25303268432617,43.905364990234375,34.280818939208984,28.0,,,,,997.116455078125,-117.0,-7.0,21.52251625061035,0,3656524
2024-12-01 22:44:58.129Z,8.071355576442855,,,,,,,50,606,8.325315,42.777076721191406,40.46065902709961,46.06576156616211,34.32912826538086,28.0,2.179321765899658,0.48756998777389526,1.2595939636230469,1.8529399633407593,996.9070434570312,-109.0,-6.0,21.517480850219727,0,3657124
2024-12-01 22:54:57.970Z,8.07616130438959,,,,,,,50,596,8.335688,42.728248596191406,40.12104415893555,44.40300369262695,32.983036041259766,56.0,,,,,996.7725219726562,-109.0,-1.0,21.547693252563477,6,3657724
2024-12-01 23:04:58.289Z,8.060504434758489,,,,,,,50,576,8.306278,42.682472229003906,40.08829879760742,44.25112533569336,33.53166580200195,28.0,,,,,996.6966552734375,-109.0,-3.0,21.5325870513916,3,3658324
2024-12-01 23:14:58.263Z,8.029826386107429,,,,,,,50,558,8.24848,42.59396743774414,40.36985397338867,44.19565963745117,34.18667221069336,84.0,,,,,996.62255859375,-111.0,-3.0,21.50237464904785,2,3658924
2024-12-01 23:24:58.122Z,8.025821917899993,,,,,,,50,549,8.241395,42.56039810180664,40.48360824584961,44.78617477416992,33.72260665893555,28.0,,,,,996.6260986328125,-111.0,-4.0,21.507410049438477,4,3659524
2024-12-01 23:34:57.971Z,8.011376791970456,,,,,,,50,536,8.214057,42.52072525024414,40.537418365478516,44.2637825012207,34.021732330322266,0.0,,,,,996.541259765625,-107.0,0.0,21.4923038482666,1,3660124
2024-12-01 23:44:58.291Z,7.996985511195592,,,,,,,50,524,8.187307,42.45663833618164,40.61710739135742,45.57430648803711,34.17966842651367,0.0,2.1355459690093994,0.42781898379325867,1.2050889730453491,1.8053569793701172,996.4439086914062,-107.0,5.0,21.487268447875977,0,3660724
2024-12-01 23:54:58.131Z,7.972860990956809,,,,,,,50,519,8.143349,42.304046630859375,39.75674819946289,44.065860748291016,32.90897750854492,0.0,,,,,996.3447265625,-110.0,-1.0,21.497339248657227,0,3661324
2024-12-02 00:04:57.975Z,7.961905635977155,,,,,,,50,508,8.122043,42.294891357421875,40.0647087097168,45.48410415649414,32.92707443237305,0.0,,,,,996.2327880859375,-109.0,3.0,21.477197647094727,0,3661924
2024-12-02 00:14:58.288Z,7.9474861332600435,,,,,,,50,496,8.093235,42.316253662109375,39.989131927490234,44.253841400146484,32.68146896362305,0.0,,,,,996.107666015625,-110.0,-1.0,21.436914443969727,2,3662524
2024-12-02 00:24:58.137Z,7.929699989166278,,,,,,,50,491,8.059469,42.258270263671875,39.92409133911133,44.07877731323242,32.938968658447266,0.0,,,,,996.1646728515625,-112.0,4.0,21.42180824279785,0,3663124
2024-12-02 00:34:57.971Z,7.91880395643831,,,,,,,50,487,8.038442,42.236907958984375,39.927364349365234,44.56150436401367,33.136722564697266,84.0,,,,,996.1829833984375,-106.0,8.0,21.406702041625977,1,3663724
2024-12-02 00:44:59.429Z,7.904499954910083,,,,,,,50,477,8.011848,42.160614013671875,41.51230239868164,46.37882614135742,35.63375473022461,0.0,0.5442959666252136,0.5147189497947693,0.5442959666252136,0.5442959666252136,995.8737182617188,-114.0,-5.0,21.406702041625977,3,3664324
2024-12-02 00:54:58.210Z,7.8776077168369385,,,,,,,50,475,7.9617376,42.01717758178711,41.03672409057617,44.866817474365234,35.551151275634766,140.0,,,,,995.6763916015625,-106.0,10.0,21.406702041625977,3,3664924
2024-12-02 01:04:58.049Z,7.854210415019509,,,,,,,50,471,7.9164214,41.96529769897461,41.0455436706543,45.826419830322266,35.21553421020508,28.0,,,,,995.5991821289062,-107.0,0.0,21.376489639282227,2,3665524
2024-12-02 01:14:57.889Z,7.8370880081179495,,,,,,,50,470,7.8840876,41.88595199584961,41.17344284057617,45.48073959350586,34.20681381225586,84.0,,,,,995.460693359375,-108.0,1.0,21.3714542388916,0,3666124
2024-12-02 01:24:57.730Z,7.819449637342944,,,,,,,50,464,7.849925,41.840171813964844,41.01827621459961,45.12948989868164,33.359554290771484,0.0,,,,,995.4166870117188,-110.0,-1.0,21.3513126373291,0,3666724
2024-12-02 01:34:58.057Z,7.790427353578305,,,,,,,50,456,7.7945237,41.721153259277344,40.19302749633789,45.32255172729492,33.62261199951172,140.0,,,,,995.2686767578125,-110.0,-1.0,21.336206436157227,3,3667324
2024-12-02 01:44:57.889Z,7.79331451182988,,,,,,,50,451,7.799432,41.760826110839844,40.06562423706055,45.82760238647461,32.905635833740234,84.0,1.0422759056091309,0.5674699544906616,0.7978249788284302,0.9555279612541199,995.1744384765625,-109.0,-1.0,21.326135635375977,0,3667924
2024-12-02 01:54:58.131Z,7.793826485475143,,,,,,,50,445,7.8011937,41.727256774902344,39.60056686401367,43.684261322021484,32.26029586791992,0.0,,,,,995.0451049804688,-109.0,-1.0,21.34124183654785,0,3668524
2024-12-02 02:04:57.973Z,7.777433364518734,,,,,,,50,440,7.7686887,41.711997985839844,39.587215423583984,44.19332504272461,32.39487838745117,0.0,,,,,994.8952026367188,-109.0,-2.0,21.3110294342041,3,3669124
2024-12-02 02:14:57.809Z,7.759275116405637,,,,,,,50,437,7.733852,41.638755798339844,40.87215805053711,47.54172897338867,32.547306060791016,28.0,,,,,994.7505493164062,-110.0,-2.0,21.30095863342285,3,3669724
2024-12-02 02:24:57.650Z,7.7649843722455625,,,,,,,50,431,7.7443795,41.681480407714844,39.95662307739258,44.0101203918457,32.6003303527832,0.0,,,,,994.6878051757812,-108.0,-2.0,21.295923233032227,2,3670324
2024-12-02 02:34:57.972Z,7.735617041296374,,,,,,,50,424,7.686923,41.608238220214844,39.94948959350586,43.89621353149414,33.42180252075195,28.0,,,,,994.35205078125,-109.0,-1.0,21.26067543029785,1,3670924
2024-12-02 02:44:57.822Z,7.727211902865176,,,,,,,50,424,7.6699133,41.611289978027344,39.783390045166016,45.56321334838867,32.05759048461914,0.0,1.5869519710540771,1.2826569080352783,1.4594789743423462,1.5417159795761108,994.264404296875,-108.0,-4.0,21.24053382873535,3,3671524
2024-12-02 02:54:57.649Z,7.722537315008258,,,,,,,50,424,7.662369,41.52583694458008,39.97523880004883,44.324459075927734,32.66774368286133,112.0,,,,,994.119873046875,-111.0,-1.0,21.265710830688477,2,3672124
2024-12-02 03:04:58.631Z,7.7113723787019595,,,,,,,50,422,7.6395564,41.53804397583008,39.8794059753418,44.8109245300293,32.35990524291992,28.0,,,,,994.200439453125,-111.0,-3.0,21.235498428344727,2,3672724
2024-12-02 03:14:57.972Z,7.702482360753079,,,,,,,50,422,7.621047,41.56245803833008,40.75168228149414,44.77256393432617,32.99626541137695,0.0,,,,,994.1098022460938,-107.0,-1.0,21.205286026000977,1,3673324
2024-12-02 03:24:57.919Z,7.690009140864114,,,,,,,50,420,7.5975556,41.48311233520508,40.88283920288086,44.49832534790039,34.64634323120117,28.0,,,,,994.0147094726562,-108.0,0.0,21.2103214263916,0,3673924
2024-12-02 03:34:57.729Z,7.669884897463275,,,,,,,50,417,7.55729,41.45869827270508,41.14163589477539,46.676509857177734,33.81631088256836,0.0,,,,,993.9320678710938,-109.0,0.0,21.175073623657227,0,3674524
2024-12-02 03:44:58.052Z,7.636656599653785,,,,,,,50,415,7.493156,41.30305862426758,41.46797561645508,46.323238372802734,33.309627532958984,0.0,1.704651951789856,1.6120219230651855,1.704651951789856,1.704651951789856,993.831787109375,-108.0,0.0,21.165002822875977,2,3675124
2024-12-02 03:54:57.895Z,7.601570364053829,,,,,,,50,414,7.426265,41.08943176269531,42.5757942199707,54.24814224243164,34.495548248291016,0.0,,,,,993.7493286132812,-108.0,0.0,21.175073623657227,2,3675724
2024-12-02 04:04:57.729Z,7.589823193353349,,,,,,,50,413,7.4030976,41.04975891113281,41.57634353637695,52.144657135009766,34.52250289916992,0.0,,,,,993.7281494140625,-107.0,0.0,21.165002822875977,0,3676324
2024-12-02 04:14:57.569Z,7.59003212136072,,,,,,,50,414,7.4024363,41.09858703613281,44.327205657958984,60.52098846435547,34.153682708740234,0.0,,,,,993.640380859375,-109.0,0.0,21.144861221313477,10,3676924
2024-12-02 04:24:58.818Z,7.575592662210905,,,,,,,50,417,7.373508,41.06806945800781,43.16230392456055,54.02248001098633,34.44734573364258,28.0,,,,,993.5828857421875,-108.0,6.0,21.124719619750977,24,3677524
2024-12-02 04:34:57.569Z,7.602006162857598,,,,,,,50,426,7.424709,41.19929504394531,40.533016204833984,59.06987380981445,33.03535842895508,0.0,,,,,993.5375366210938,-109.0,4.0,21.1297550201416,39,3678124
2024-12-02 04:44:58.891Z,7.5718081795349095,,,,,,,50,431,7.365399,41.08332824707031,40.86610794067383,47.716922760009766,33.94632339477539,0.0,3.665336847305298,3.294616937637329,3.5650548934936523,3.6297497749328613,993.3819580078125,-110.0,5.0,21.1096134185791,127,3678724
2024-12-02 04:54:57.651Z,7.552064714969069,,,,,,,50,438,7.3274736,40.96430587768555,42.71394729614258,57.55431365966797,34.754573822021484,0.0,,,,,993.0423583984375,-109.0,4.0,21.114648818969727,184,3679324
2024-12-02 05:04:57.493Z,7.617966947067811,,,,,,,50,450,7.45408,41.34578323364258,49.67466354370117,67.63268280029297,34.74222946166992,0.0,,,,,992.8094482421875,-108.0,5.0,21.104578018188477,185,3679924
2024-12-02 05:14:57.330Z,7.748981700097812,,,,,,,50,474,7.7047844,42.02022933959961,49.02421188354492,73.69501495361328,34.73759841918945,28.0,,,,,993.0110473632812,-108.0,7.0,21.11968421936035,187,3680524
2024-12-02 05:24:58.728Z,7.818869659482247,,,,,,,50,515,7.838177,42.325408935546875,47.23428726196289,69.28337860107422,34.39326095581055,0.0,,,,,993.0732421875,-110.0,5.0,21.1498966217041,180,3681124
2024-12-02 05:34:57.412Z,7.8577955771411405,,,,,,,50,538,7.9114003,42.52377700805664,51.091007232666016,70.17433166503906,36.62163162231445,28.0,,,,,992.9526977539062,-111.0,5.0,21.154932022094727,165,3681724
2024-12-02 05:44:57.730Z,7.819475524267747,,,,,,,50,590,7.840116,42.291839599609375,48.55533981323242,70.18329620361328,35.99709701538086,84.0,3.9807069301605225,3.2061538696289062,3.654371976852417,3.8649017810821533,992.8232421875,-113.0,4.0,21.165002822875977,155,3682324
2024-12-02 05:54:57.569Z,7.822397782365972,,,,,,,50,603,7.848272,42.185028076171875,52.28981399536133,78.67935943603516,40.07748794555664,84.0,,,,,992.792724609375,-112.0,0.0,21.215356826782227,142,3682924
2024-12-02 06:04:57.410Z,7.732553659989408,,,,,,,50,613,7.6765866,41.797447204589844,46.1019172668457,63.72640609741211,39.96162796020508,28.0,,,,,992.7177734375,-110.0,-1.0,21.175073623657227,124,3683524
2024-12-02 06:14:57.816Z,7.712248174777518,,,,,,,50,612,7.63776,41.699790954589844,44.859375,72.83332061767578,37.07329177856445,168.0,,,,,992.890380859375,-108.0,-2.0,21.1700382232666,119,3684124
2024-12-02 06:24:57.650Z,7.733131464213261,,,,,,,50,617,7.677416,41.812705993652344,43.59579849243164,62.15940475463867,36.94033432006836,0.0,,,,,992.59375,-109.0,-2.0,21.1700382232666,110,3684724
2024-12-02 06:34:58.849Z,7.688004001230237,,,,,,,50,622,7.5913367,41.580772399902344,42.59810256958008,46.32089614868164,37.14736557006836,0.0,,,,,992.6674194335938,-104.0,0.0,21.165002822875977,102,3685324
2024-12-02 06:44:57.730Z,7.668849239532609,,,,,,,50,620,7.5545125,41.48921585083008,43.23737716674805,47.25837326049805,37.846370697021484,0.0,5.345096588134766,3.7993648052215576,4.61129093170166,5.08469295501709,992.5958862304688,-103.0,1.0,21.15996742248535,98,3685924
2024-12-02 06:54:58.226Z,7.639878842760691,,,,,,,50,609,7.5003986,41.27253723144531,42.80952072143555,46.992923736572266,36.30369186401367,0.0,,,,,992.592041015625,-105.0,3.0,21.185144424438477,89,3686524
2024-12-02 07:04:57.571Z,7.618460439279174,,,,,,,50,607,7.4590216,41.16877746582031,43.44154739379883,61.93296432495117,37.70039749145508,0.0,,,,,992.396484375,-103.0,2.0,21.18010902404785,83,3687124
2024-12-02 07:14:57.410Z,7.589313165300886,,,,,,,50,591,7.4018483,41.05891799926758,43.2274284362793,46.977840423583984,37.09688186645508,28.0,,,,,992.499267578125,-106.0,-1.0,21.15996742248535,80,3687724
2024-12-02 07:24:57.254Z,7.5763943206125095,,,,,,,50,578,7.3766522,41.00092697143555,42.74140548706055,46.02983474731445,36.430171966552734,0.0,,,,,992.4650268554688,-105.0,6.0,21.154932022094727,76,3688324
2024-12-02 07:34:57.650Z,7.543122928629044,,,,,,,50,559,7.3122754,40.82087326049805,42.71146774291992,47.264766693115234,36.92172622680664,84.0,,,,,992.1948852539062,-108.0,-2.0,21.154932022094727,69,3688924
2024-12-02 07:44:58.700Z,7.539466178616026,,,,,,,50,548,7.3062477,40.75373458862305,42.61433029174805,49.691951751708984,35.344356536865234,56.0,2.636748790740967,2.493468999862671,2.636748790740967,2.636748790740967,992.2085571289062,-107.0,1.0,21.175073623657227,62,3689524
2024-12-02 07:54:57.616Z,7.5391407716621,,,,,,,50,537,7.308803,40.61030197143555,42.898311614990234,50.04610824584961,34.6217155456543,56.0,,,,,992.3440551757812,-104.0,-6.0,21.235498428344727,59,3690124
2024-12-02 08:04:57.410Z,7.528537800946661,,,,,,,50,524,7.2876935,40.57672882080078,42.39723587036133,47.45211410522461,36.16191482543945,0.0,,,,,992.12451171875,-105.0,0.0,21.225427627563477,56,3690724
2024-12-02 08:14:57.252Z,7.519310929684143,,,,,,,50,520,7.2702956,40.50348663330078,42.56162643432617,49.298648834228516,34.60133743286133,84.0,,,,,992.1849365234375,-106.0,-1.0,21.235498428344727,55,3691324
2024-12-02 08:24:57.089Z,7.511979459481393,,,,,,,50,515,7.257627,40.393619537353516,41.9422721862793,45.61282730102539,34.572261810302734,0.0,,,,,992.128173828125,-107.0,-4.0,21.265710830688477,55,3691924
2024-12-02 08:34:57.498Z,7.495048985949022,,,,,,,50,505,7.2243853,40.314273834228516,42.104129791259766,45.61967849731445,35.8352165222168,112.0,,,,,992.1752319335938,-104.0,-3.0,21.26067543029785,46,3692524
2024-12-02 08:44:57.331Z,7.4763258048014265,,,,,,,50,502,7.1878405,40.213565826416016,41.815738677978516,46.58328628540039,36.88138198852539,224.0,4.111193656921387,2.805102825164795,3.4782798290252686,3.8865928649902344,992.073486328125,-106.0,-2.0,21.26067543029785,44,3693124
2024-12-02 08:54:57.170Z,7.485732296391292,,,,,,,50,497,7.20833,40.17083740234375,42.00162124633789,46.29755783081055,37.31490707397461,56.0,,,,,991.991943359375,-105.0,-2.0,21.30095863342285,44,3693724
2024-12-02 09:04:57.089Z,7.470838018976733,,,,,,,50,484,7.1794977,40.07928466796875,42.23093795776367,49.26005172729492,37.243709564208984,56.0,,,,,992.051025390625,-105.0,-3.0,21.305994033813477,42,3694324
2024-12-02 09:14:57.811Z,7.453998402181737,,,,,,,50,481,7.146009,40.01214599609375,41.71108627319336,45.701168060302734,36.69655227661133,196.0,,,,,991.956787109375,-105.0,-3.0,21.295923233032227,40,3694924
2024-12-02 09:24:57.170Z,7.446607612090505,,,,,,,50,480,7.1315227,39.97247314453125,43.16181564331055,68.2947769165039,36.2001838684082,56.0,,,,,992.0725708007812,-106.0,-2.0,21.295923233032227,38,3695524
2024-12-02 09:34:57.815Z,7.448995008102701,,,,,,,50,475,7.1359386,39.99688720703125,42.15940475463867,53.4385986328125,35.9141731262207,140.0,,,,,991.9122924804688,-106.0,-1.0,21.2908878326416,35,3696124
2024-12-02 09:44:57.201Z,7.456841013755288,,,,,,,50,473,7.151577,40.02740478515625,42.99398422241211,60.01203155517578,33.6882438659668,168.0,4.799718856811523,4.095080852508545,4.540270805358887,4.707648754119873,991.8135986328125,-105.0,0.0,21.295923233032227,36,3696724
2024-12-02 09:54:57.017Z,7.50627670105902,,,,,,,50,472,7.249706,40.222721099853516,49.96077346801758,80.62446594238281,34.44734573364258,112.0,,,,,991.6510009765625,-105.0,-2.0,21.326135635375977,35,3697324
2024-12-02 10:04:57.431Z,7.775090114920779,,,,,,,50,473,7.7650633,41.663169860839844,46.70341873168945,63.37324905395508,35.64594650268555,168.0,,,,,991.5088500976562,-106.0,-4.0,21.326135635375977,39,3697924
2024-12-02 10:14:57.251Z,7.8565298271965816,,,,,,,50,476,7.918632,42.07516098022461,44.4020881652832,67.30455780029297,34.37314987182617,224.0,,,,,991.2981567382812,-107.0,3.0,21.336206436157227,45,3698524
2024-12-02 10:24:57.094Z,7.896454383813808,,,,,,,50,482,7.9942117,42.239959716796875,47.40909957885742,67.40174865722656,35.01321792602539,336.0,,,,,991.294921875,-106.0,5.0,21.356348037719727,46,3699124
2024-12-02 10:34:56.932Z,7.907329559817797,,,,,,,50,494,8.015516,42.249114990234375,50.43485641479492,83.74153900146484,34.633846282958984,196.0,,,,,991.3096313476562,-107.0,-1.0,21.376489639282227,44,3699724
2024-12-02 10:44:57.251Z,7.886767962568924,,,,,,,50,509,7.977494,42.12704086303711,42.19523239135742,53.79841995239258,34.09647750854492,168.0,5.6227827072143555,4.647658824920654,5.231360912322998,5.483880996704102,991.2410888671875,-106.0,-1.0,21.38152503967285,46,3700324
2024-12-02 10:54:57.172Z,7.840972124018189,,,,,,,50,514,7.8934937,41.809654235839844,41.18691635131836,46.36384963989258,34.077327728271484,84.0,,,,,991.2642822265625,-106.0,-2.0,21.4117374420166,45,3700924
2024-12-02 11:04:57.015Z,7.818079088068081,,,,,,,50,517,7.850539,41.687583923339844,40.94858932495117,44.7618522644043,34.67673873901367,252.0,,,,,991.0497436523438,-106.0,-4.0,21.4117374420166,41,3701524
2024-12-02 11:14:56.851Z,7.762822439421461,,,,,,,50,517,7.7445455,41.47700881958008,39.92649459838867,44.14847183227539,32.993900299072266,84.0,,,,,990.9381713867188,-105.0,-1.0,21.376489639282227,37,3702124
2024-12-02 11:24:57.177Z,7.731845153634107,,,,,,,50,517,7.6866775,41.27558898925781,40.243892669677734,49.77653884887695,33.255733489990234,84.0,,,,,990.9049072265625,-106.0,-3.0,21.3915958404541,37,3702724
2024-12-02 11:34:57.091Z,7.694388973174883,,,,,,,50,514,7.61414,41.13520812988281,39.890323638916016,45.40211868286133,33.37900161743164,0.0,,,,,991.0192260742188,-104.0,-1.0,21.366418838500977,33,3703324
2024-12-02 11:44:56.933Z,7.680745353718292,,,,,,,50,514,7.58786,41.07417297363281,41.293148040771484,58.382232666015625,33.31599044799805,0.0,5.229979991912842,4.497662544250488,4.968018531799316,5.13701868057251,990.7994384765625,-108.0,-2.0,21.36138343811035,29,3703924
2024-12-02 11:54:56.772Z,7.663310074077914,,,,,,,50,514,7.555882,40.92158126831055,44.2656135559082,60.734718322753906,34.180912017822266,84.0,,,,,990.5855712890625,-111.0,-3.0,21.386560440063477,32,3704524
2024-12-02 12:04:57.176Z,7.651376524993991,,,,,,,50,514,7.532784,40.86970138549805,40.91292953491211,61.80900192260742,33.267635345458984,140.0,,,,,990.4913940429688,-105.0,-2.0,21.38152503967285,31,3705124
2024-12-02 12:14:57.218Z,7.653728320209784,,,,,,,50,516,7.537021,40.89411544799805,40.00838088989258,49.01779556274414,33.187198638916016,0.0,,,,,990.5797119140625,-107.0,1.0,21.376489639282227,32,3705724
2024-12-02 12:24:57.010Z,7.634807911288641,,,,,,,50,511,7.50103,40.78120040893555,40.24392318725586,50.706417083740234,33.08968734741211,0.0,,,,,990.5986328125,-104.0,-2.0,21.38152503967285,31,3706324
2024-12-02 12:34:56.981Z,7.5989772804104545,,,,,,,50,506,7.4316225,40.61334991455078,40.29049301147461,46.21067428588867,33.57328414916992,0.0,,,,,990.5011596679688,-105.0,-4.0,21.3714542388916,27,3706924
2024-12-02 12:44:57.270Z,7.602159166434939,,,,,,,50,504,7.438545,40.59503936767578,42.28891372680664,55.542842864990234,34.140865325927734,56.0,5.3690385818481445,4.750842571258545,5.178207874298096,5.3013176918029785,990.0359497070312,-104.0,-3.0,21.386560440063477,29,3707524
2024-12-02 12:54:56.609Z,7.597070382692665,,,,,,,50,504,7.4303317,40.49738311767578,44.7613410949707,63.33786392211914,34.1821403503418,56.0,,,,,990.1531982421875,-106.0,-4.0,21.416772842407227,29,3708124
2024-12-02 13:04:57.096Z,7.571684980894065,,,,,,,50,503,7.38029,40.408878326416016,41.083621978759766,44.59708023071289,33.38351058959961,84.0,,,,,990.1654663085938,-105.0,4.0,21.396631240844727,28,3708724
2024-12-02 13:14:56.855Z,7.531395480178201,,,,,,,50,502,7.301457,40.228824615478516,40.96442794799805,44.9395637512207,33.94039535522461,84.0,,,,,989.929443359375,-105.0,-3.0,21.38152503967285,26,3709324
2024-12-02 13:24:56.800Z,7.50133478772647,,,,,,,50,501,7.2424617,40.09149169921875,39.79783248901367,43.96805191040039,33.1506462097168,0.0,,,,,989.7857666015625,-107.0,-3.0,21.3714542388916,22,3709924
2024-12-02 13:34:57.907Z,7.488648950953267,,,,,,,50,498,7.216669,40.07012939453125,39.80667495727539,43.629207611083984,33.490299224853516,0.0,,,,,989.9703369140625,-107.0,-4.0,21.3513126373291,25,3710524
2024-12-02 13:44:58.011Z,7.46640574415129,,,,,,,50,495,7.17321,39.95111083984375,39.99824905395508,45.54954147338867,33.520565032958984,112.0,8.393096923828125,6.667033672332764,7.65069580078125,8.129643440246582,990.0188598632812,-105.0,-2.0,21.3513126373291,19,3711124
2024-12-02 13:54:56.851Z,7.450435549421447,,,,,,,50,486,7.1419373,39.865657806396484,40.84027099609375,45.44883346557617,33.16362380981445,0.0,,,,,989.9239501953125,-106.0,-5.0,21.3513126373291,22,3711724
2024-12-02 14:04:56.769Z,7.42508432227678,,,,,,,50,482,7.090322,39.81072998046875,40.36217498779297,44.54240798950195,33.451412200927734,0.0,,,,,989.9589233398438,-105.0,-3.0,21.316064834594727,18,3712324
2024-12-02 14:14:56.794Z,7.409274276901186,,,,,,,50,479,7.058947,39.737483978271484,39.83915328979492,44.21397399902344,33.3907356262207,56.0,,,,,989.8399047851562,-107.0,-2.0,21.3110294342041,17,3712924
2024-12-02 14:24:57.257Z,7.3943028484842745,,,,,,,50,476,7.02864,39.691707611083984,39.838924407958984,45.10727310180664,32.8520622253418,28.0,,,,,989.8358154296875,-104.0,-3.0,21.295923233032227,19,3713524
2024-12-02 14:34:56.611Z,7.389575686717859,,,,,,,50,472,7.0185165,39.700862884521484,39.680294036865234,44.65818405151367,32.80489730834961,56.0,,,,,989.7716674804688,-104.0,-4.0,21.28081703186035,17,3714124
2024-12-02 14:44:58.263Z,7.381186044008637,,,,,,,50,472,7.001681,39.667293548583984,39.86729049682617,46.00094223022461,32.79427719116211,0.0,6.450520992279053,5.019084930419922,5.818643569946289,6.226288795471191,989.7866821289062,-107.0,-3.0,21.275781631469727,20,3714724
2024-12-02 14:54:56.529Z,7.372698289872395,,,,,,,50,468,6.9859567,39.57573699951172,41.19564437866211,45.45479965209961,34.318599700927734,0.0,,,,,989.8614501953125,-108.0,-4.0,21.295923233032227,15,3715324
2024-12-02 15:04:56.935Z,7.35874322119832,,,,,,,50,466,6.9567413,39.56963348388672,41.29130172729492,47.242733001708984,33.944210052490234,0.0,,,,,989.9765014648438,-103.0,0.0,21.265710830688477,18,3715924
2024-12-02 15:14:56.776Z,7.34440300641288,,,,,,,50,463,6.927509,39.52690887451172,41.06682205200195,45.586727142333984,33.96322250366211,0.0,,,,,989.9389038085938,-107.0,-6.0,21.2506046295166,15,3716524
2024-12-02 15:24:56.900Z,7.319459210519947,,,,,,,50,457,6.876867,39.43840789794922,40.52492141723633,46.71735763549805,33.83903884887695,140.0,,,,,989.7980346679688,-111.0,-7.0,21.2304630279541,14,3717124
2024-12-02 15:34:56.965Z,7.313795387353764,,,,,,,50,451,6.865587,39.40789031982422,39.936885833740234,47.676090240478516,33.29914474487305,84.0,,,,,989.92529296875,-107.0,-2.0,21.2304630279541,17,3717724
2024-12-02 15:44:56.771Z,7.276979828795676,,,,,,,50,447,6.7920814,39.20952224731445,39.6063117980957,45.57331466674805,32.65744400024414,0.0,5.162823677062988,4.882277965545654,5.162823677062988,5.162823677062988,990.039794921875,-106.0,-4.0,21.2304630279541,13,3718324
2024-12-02 15:54:56.612Z,7.2739311513947245,,,,,,,50,444,6.787301,39.13628005981445,39.99918746948242,48.38840866088867,32.93373489379883,0.0,,,,,989.9515991210938,-103.0,-4.0,21.255640029907227,7,3718924
2024-12-02 16:04:56.450Z,7.295938391649118,,,,,,,50,442,6.8305035,39.28886795043945,51.24654006958008,67.0433578491211,33.847171783447266,0.0,,,,,989.88037109375,-106.0,-2.0,21.24053382873535,10,3719524
2024-12-02 16:14:56.290Z,7.466420380973407,,,,,,,50,448,7.1676793,40.195255279541016,50.92082595825195,75.08405303955078,34.12472152709961,0.0,,,,,989.965576171875,-105.0,-2.0,21.245569229125977,16,3720124
2024-12-02 16:24:56.611Z,7.569794044606987,,,,,,,50,470,7.370011,40.69269561767578,52.15430450439453,74.45853424072266,33.1945915222168,420.0,,,,,989.8204956054688,-104.0,0.0,21.2707462310791,19,3720724
2024-12-02 16:34:56.450Z,7.717647533242615,,,,,,,50,503,7.6557384,41.37935256958008,44.19645309448242,70.82212829589844,32.376644134521484,308.0,,,,,989.7688598632812,-103.0,-1.0,21.316064834594727,20,3721324
2024-12-02 16:44:56.784Z,7.777702540973516,,,,,,,50,554,7.772386,41.56856155395508,41.58327865600586,61.79358673095703,35.578182220458984,392.0,4.928354740142822,4.660549640655518,4.928354740142822,4.928354740142822,989.673583984375,-103.0,-2.0,21.3714542388916,18,3721924
2024-12-02 16:54:56.611Z,7.830560933194244,,,,,,,50,616,7.8753004,41.693687438964844,42.24271774291992,66.79792022705078,35.56940841674805,420.0,,,,,989.7374267578125,-103.0,1.0,21.436914443969727,25,3722524
2024-12-02 17:04:56.451Z,7.825323453022018,,,,,,,50,649,7.866268,41.629600524902344,45.018978118896484,64.06924438476562,33.49074935913086,308.0,,,,,989.7890014648438,-104.0,-2.0,21.4520206451416,25,3723124
2024-12-02 17:14:56.289Z,7.829772502580554,,,,,,,50,648,7.8759446,41.592979431152344,53.007843017578125,67.36644744873047,34.55452346801758,308.0,,,,,989.7228393554688,-105.0,-2.0,21.477197647094727,27,3723724
2024-12-02 17:24:56.697Z,7.879178985721061,,,,,,,50,646,7.968389,41.85543441772461,49.94206619262695,75.94828033447266,33.56135177612305,252.0,,,,,989.7522583007812,-106.0,-1.0,21.477197647094727,27,3724324
2024-12-02 17:34:56.671Z,7.973475002162924,,,,,,,50,654,8.146076,42.233856201171875,44.57401657104492,68.80364227294922,35.74935531616211,392.0,,,,,989.7991943359375,-104.0,2.0,21.527551651000977,28,3724924
2024-12-02 17:44:56.471Z,7.997156521587921,,,,,,,50,674,8.191607,42.273529052734375,43.677268981933594,59.01979064941406,33.29549789428711,364.0,6.563685894012451,4.96234655380249,5.836082935333252,6.305482864379883,989.7313232421875,-104.0,-1.0,21.56279945373535,29,3725524
