dt,absolute_humidity,accxnegmax,accxposmax,accynegmax,accyposmax,accznegmax,acczposmax,altitude,batt,co2,dewpoint,fdebug1,fdebug2,fdebug3,humidity,laeqx,lafmax,lafmin,latitude,light,longitude,pm10p0,pm1p0,pm2p5,pm4p0,pressure,rsrp,shock,snr,temperature,tvoc,uptime
2024-12-02 02:07:26.139Z,7.891153450238027,,,,,,,,80,580,7.998407,,,,41.56856155395508,41.57834243774414,45.6777458190918,33.81802749633789,,0.0,,,,,,992.7129516601562,-94.0,,4.0,21.62322425842285,75,3668529
2024-12-02 02:17:26.104Z,7.88192029896813,,,,,,,,80,565,7.9809265,,,,41.53194046020508,42.24740982055664,49.33145523071289,34.791500091552734,,0.0,,,,,,992.5025634765625,-94.0,,4.0,21.618188858032227,73,3669129
2024-12-02 02:27:26.468Z,7.876201990611347,,,,,,,,80,559,7.9697266,,,,41.52583694458008,41.54085159301758,47.59955596923828,33.80556106567383,,28.0,,0.9540409445762634,0.9021989703178406,0.9540409445762634,0.954039990901947,992.1560668945312,-94.0,,4.0,21.608118057250977,74,3669730
2024-12-02 02:37:25.819Z,7.877672094591067,,,,,,,,80,552,7.9743233,,,,41.44954299926758,41.42335891723633,50.1229362487793,34.02131271362305,,0.0,,,,,,992.0275268554688,-94.0,,5.0,21.64336585998535,73,3670329
2024-12-02 02:47:26.237Z,7.859246915866738,,,,,,,,80,541,7.9391055,,,,41.38850784301758,42.099308013916016,51.72324752807617,33.39615249633789,,112.0,,,,,,991.8352661132812,-93.0,,6.0,21.628259658813477,71,3670929
2024-12-02 02:57:26.063Z,7.8391100882595195,,,,,,,,80,539,7.900609,,,,41.31831741333008,42.182003021240234,46.173580169677734,34.23264694213867,,0.0,,,,,,991.934814453125,-92.0,,5.0,21.6131534576416,72,3671529
2024-12-02 03:07:25.908Z,7.858917510142944,,,,,,,,80,539,7.9369016,,,,41.45869827270508,42.017696380615234,56.861385345458984,33.97336196899414,,84.0,,,,,,991.8587036132812,-92.0,,6.0,21.598047256469727,72,3672129
2024-12-02 03:17:26.298Z,7.877938470551999,,,,,,,,80,537,7.9729676,,,,41.53499221801758,41.331119537353516,45.296932220458984,33.94759750366211,,56.0,,,,,,991.7592163085938,-93.0,,4.0,21.608118057250977,69,3672729
2024-12-02 03:27:26.227Z,7.9502932484790945,,,,,,,,80,540,8.10746,,,,41.91646957397461,42.1327018737793,47.97970962524414,34.22035598754883,,0.0,,1.507543921470642,1.425623893737793,1.5075429677963257,1.5075429677963257,991.6900634765625,-95.0,,2.0,21.608118057250977,73,3673330
2024-12-02 03:37:27.258Z,7.9774335961276766,,,,,,,,80,554,8.159487,,,,41.97445297241211,42.583255767822266,51.32835006713867,34.39889144897461,,56.0,,,,,,991.6213989257812,-94.0,,3.0,21.64336585998535,71,3673929
2024-12-02 03:47:26.143Z,7.9710395151831,,,,,,,,80,596,8.147944,,,,41.92867660522461,42.1597785949707,53.6462516784668,34.04769515991211,,56.0,,,,,,991.5747680664062,-93.0,,3.0,21.648401260375977,71,3674529
2024-12-02 03:57:26.072Z,8.026156213229903,,,,,,,,80,657,8.249444,,,,42.218597412109375,42.10825729370117,48.760990142822266,34.46889114379883,,0.0,,,,,,991.5929565429688,-93.0,,6.0,21.648401260375977,72,3675129
2024-12-02 04:07:26.860Z,8.040089786084042,,,,,,,,80,708,8.275537,,,,42.267425537109375,42.23580551147461,51.86198043823242,34.452945709228516,,0.0,,,,,,991.544921875,-90.0,,6.0,21.658472061157227,69,3675729
2024-12-02 04:17:25.770Z,8.003523498538117,,,,,,,,80,725,8.208105,,,,42.08736801147461,42.95793533325195,50.18050765991211,34.877071380615234,,0.0,,,,,,991.263427734375,-92.0,,5.0,21.6534366607666,70,3676329
2024-12-02 04:27:26.154Z,8.006994403916124,,,,,,,,80,726,8.215022,,,,42.08126449584961,42.36269760131836,51.21702194213867,34.948238372802734,,0.0,,2.149601936340332,1.3977988958358765,1.77839994430542,2.0178728103637695,991.2647705078125,-92.0,,5.0,21.66350746154785,69,3676930
2024-12-02 04:37:26.057Z,8.004045859363556,,,,,,,,80,723,8.21092,,,,42.00497055053711,42.97105026245117,50.19321823120117,34.83897399902344,,0.0,,,,,,991.1167602539062,-90.0,,6.0,21.688684463500977,69,3677529
2024-12-02 04:47:26.571Z,7.96691049002712,,,,,,,,80,722,8.141376,,,,41.858489990234375,43.454586029052734,50.41801834106445,36.73960494995117,,0.0,,,,,,990.986328125,-93.0,,5.0,21.668542861938477,68,3678129
2024-12-02 04:57:26.059Z,7.993638950261168,,,,,,,,80,718,8.190432,,,,42.01107406616211,42.94965744018555,52.66823959350586,34.86680221557617,,0.0,,,,,,990.7776489257812,-94.0,,5.0,21.66350746154785,69,3678729
2024-12-02 05:07:25.901Z,7.989574246974877,,,,,,,,80,718,8.1829405,,,,41.98971176147461,42.6578483581543,49.0989875793457,35.35299301147461,,0.0,,,,,,990.3467407226562,-92.0,,5.0,21.66350746154785,72,3679329
2024-12-02 05:17:26.010Z,7.972750604072965,,,,,,,,80,717,8.151635,,,,41.91341781616211,43.06058883666992,56.84597396850586,35.41608810424805,,0.0,,,,,,990.544921875,-93.0,,1.0,21.658472061157227,70,3679929
2024-12-02 05:27:25.907Z,7.959978791888001,,,,,,,,80,716,8.128032,,,,41.846275329589844,42.9074821472168,48.58788299560547,35.79153060913086,,0.0,,2.3298239707946777,2.017845869064331,2.22145676612854,2.2913658618927,990.7160034179688,-92.0,,3.0,21.658472061157227,72,3680530
2024-12-02 05:37:25.828Z,7.987165817968887,,,,,,,,80,716,8.18009,,,,41.90426254272461,43.247676849365234,53.76396560668945,35.880374908447266,,0.0,,,,,,990.6314086914062,-93.0,,6.0,21.6937198638916,68,3681129
2024-12-02 05:47:25.738Z,7.984901973990342,,,,,,,,80,719,8.174855,,,,41.94088363647461,42.62551498413086,48.25948715209961,34.656490325927734,,0.0,,,,,,990.64404296875,-94.0,,4.0,21.6735782623291,72,3681729
2024-12-02 05:57:25.688Z,8.010478435304375,,,,,,,,80,733,8.221431,,,,42.09957504272461,43.241458892822266,53.07477951049805,35.02779769897461,,0.0,,,,,,990.5598754882812,-92.0,,6.0,21.66350746154785,72,3682329
2024-12-02 06:07:26.403Z,8.036611278569948,,,,,,,,80,752,8.269689,,,,42.224700927734375,43.86823654174805,53.3221321105957,36.03477096557617,,0.0,,,,,,990.5444946289062,-92.0,,4.0,21.668542861938477,71,3682929
2024-12-02 06:17:25.909Z,8.047647236755896,,,,,,,,80,781,8.289915,,,,42.282684326171875,45.23929214477539,52.33737564086914,36.43620681762695,,28.0,,,,,,990.5195922851562,-93.0,,6.0,21.668542861938477,70,3683529
2024-12-02 06:27:25.738Z,7.979075629866831,,,,,,,,80,809,8.1643715,,,,41.89815902709961,43.796695709228516,53.6366081237793,36.60637283325195,,0.0,,3.8362319469451904,2.025516986846924,2.899592876434326,3.5038459300994873,990.3765869140625,-93.0,,4.0,21.678613662719727,73,3684130
2024-12-02 06:37:25.676Z,7.956917700777166,,,,,,,,80,806,8.124223,,,,41.745567321777344,47.3763313293457,57.03670120239258,37.191158294677734,,56.0,,,,,,990.4270629882812,-91.0,,5.0,21.6937198638916,70,3684729
2024-12-02 06:47:25.791Z,7.944178100724099,,,,,,,,80,792,8.100108,,,,41.702842712402344,45.0899772644043,55.36672592163086,37.139461517333984,,0.0,,,,,,990.4884033203125,-93.0,,1.0,21.683650970458984,73,3685329
2024-12-02 06:57:25.668Z,7.966308993209578,,,,,,,,80,768,8.140529,,,,41.843223571777344,43.41603469848633,52.30952835083008,35.69382095336914,,0.0,,,,,,990.4115600585938,-93.0,,6.0,21.6735782623291,77,3685929
2024-12-02 07:07:25.589Z,7.941958425495596,,,,,,,,80,739,8.094936,,,,41.739463806152344,43.722957611083984,53.03911209106445,36.49887466430664,,28.0,,,,,,990.3165283203125,-92.0,,3.0,21.66350746154785,73,3686529
2024-12-02 07:17:25.691Z,7.966328924072715,,,,,,,,80,712,8.140301,,,,41.85543441772461,44.057071685791016,54.79714584350586,35.43571853637695,,112.0,,,,,,990.2590942382812,-95.0,,0.0,21.668542861938477,75,3687129
2024-12-02 07:27:26.482Z,8.012790355771575,,,,,,,,80,698,8.226212,,,,42.08736801147461,46.44735336303711,60.21802520751953,36.606693267822266,,0.0,,2.847416877746582,2.166027784347534,2.5395429134368896,2.73816180229187,990.2191162109375,-93.0,,3.0,21.6735782623291,76,3687730
2024-12-02 07:37:26.270Z,8.01333207484423,,,,,,,,80,688,8.228533,,,,42.02938461303711,43.24186325073242,51.0704460144043,35.551151275634766,,56.0,,,,,,990.054931640625,-94.0,,2.0,21.698755264282227,75,3688329
2024-12-02 07:47:25.884Z,8.032540691808087,,,,,,,,80,677,8.263282,,,,42.154510498046875,43.6310920715332,51.59164047241211,35.55219650268555,,0.0,,,,,,989.8943481445312,-90.0,,2.0,21.688684463500977,81,3688929
2024-12-02 07:57:25.428Z,8.022654254827447,,,,,,,,80,666,8.245133,,,,42.10262680053711,44.218990325927734,50.136661529541016,37.439754486083984,,84.0,,,,,,989.9725341796875,-92.0,,0.0,21.688684463500977,76,3689529
2024-12-02 08:07:25.178Z,8.010472756816506,,,,,,,,80,656,8.221685,,,,42.08736801147461,44.10457992553711,50.90666198730469,36.39480972290039,,112.0,,,,,,989.798583984375,-93.0,,5.0,21.668542861938477,74,3690129
2024-12-02 08:17:25.578Z,8.002929700629833,,,,,,,,80,640,8.207541,,,,42.05990219116211,43.42527389526367,49.80037307739258,35.80076599121094,,112.0,,,,,,989.8189697265625,-93.0,,6.0,21.66350746154785,78,3690729
2024-12-02 08:27:25.498Z,7.996542309751376,,,,,,,,80,629,8.195781,,,,42.02633285522461,43.881839752197266,49.932010650634766,36.03410720825195,,168.0,,0.9769259691238403,0.9238399863243103,0.9769259691238403,0.9769249558448792,989.7979736328125,-91.0,,6.0,21.66350746154785,78,3691330
2024-12-02 08:37:25.441Z,7.95636111909689,,,,,,,,80,614,8.122929,,,,41.754722595214844,45.04055404663086,53.837066650390625,38.24409103393555,,252.0,,,,,,989.583984375,-95.0,,2.0,21.688684463500977,76,3691929
2024-12-02 08:47:25.348Z,7.98779327055394,,,,,,,,80,607,8.180452,,,,41.94393539428711,45.828609466552734,59.23115921020508,39.11472702026367,,168.0,,,,,,989.491455078125,-90.0,,6.0,21.678613662719727,71,3692529
2024-12-02 08:57:25.733Z,7.9785108864988095,,,,,,,,80,611,8.163064,,,,41.90731430053711,44.90910720825195,63.45025634765625,38.5885124206543,,224.0,,,,,,989.3946533203125,-96.0,,1.0,21.6735782623291,72,3693129
2024-12-02 09:07:27.418Z,7.963984961394476,,,,,,,,80,635,8.136233,,,,41.831016540527344,44.69807052612305,49.64363098144531,39.1661491394043,,252.0,,,,,,989.3908081054688,-91.0,,-1.0,21.6735782623291,70,3693729
2024-12-02 09:17:25.179Z,7.951735575900303,,,,,,,,80,650,8.114103,,,,41.742515563964844,44.74393081665039,50.58010482788086,39.34318923950195,,196.0,,,,,,989.339599609375,-92.0,,6.0,21.683650970458984,71,3694329
2024-12-02 09:27:25.779Z,7.935515571659468,,,,,,,,80,656,8.083522,,,,41.681480407714844,45.18454360961914,50.05631637573242,39.910465240478516,,420.0,,3.335864782333374,2.7185897827148438,3.0809857845306396,3.245414972305298,989.3799438476562,-93.0,,5.0,21.6735782623291,68,3694930
2024-12-02 09:37:25.104Z,7.921907356085316,,,,,,,,80,660,8.06012,,,,41.52583694458008,44.62983322143555,48.95698928833008,38.43063735961914,,196.0,,,,,,989.3052368164062,-94.0,,4.0,21.70882797241211,68,3695529
2024-12-02 09:47:25.026Z,7.901196586788541,,,,,,,,80,667,8.020023,,,,41.48921585083008,44.512332916259766,50.07219314575195,39.00505447387695,,224.0,,,,,,989.192626953125,-92.0,,2.0,21.678613662719727,67,3696129
2024-12-02 09:57:25.428Z,7.9012353761267615,,,,,,,,80,672,8.019831,,,,41.50142288208008,45.18300247192383,52.62076187133789,38.37288284301758,,280.0,,,,,,989.2392578125,-92.0,,1.0,21.6735782623291,70,3696729
2024-12-02 10:07:25.263Z,7.878083790871149,,,,,,,,80,680,7.9761496,,,,41.40376663208008,45.351009368896484,50.04598617553711,40.43453598022461,,364.0,,,,,,988.743896484375,-90.0,,3.0,21.66350746154785,67,3697329
2024-12-02 10:17:25.309Z,7.88214849415744,,,,,,,,80,685,7.983734,,,,41.42512893676758,44.62235641479492,55.87153244018555,38.70206832885742,,364.0,,,,,,988.5685424804688,-93.0,,2.0,21.66350746154785,70,3697929
2024-12-02 10:27:25.294Z,7.850739604922883,,,,,,,,80,680,7.925303,,,,41.24812316894531,44.10768508911133,53.00947189331055,35.516963958740234,,196.0,,4.478752613067627,3.140333890914917,3.8386149406433105,4.251585960388184,988.7295532226562,-92.0,,1.0,21.668542861938477,67,3698530
2024-12-02 10:37:25.182Z,7.861726109010073,,,,,,,,80,664,7.946122,,,,41.29389953613281,45.76182174682617,62.59811782836914,35.56450271606445,,224.0,,,,,,988.8602294921875,-92.0,,5.0,21.6735782623291,71,3699129
2024-12-02 10:47:25.109Z,7.889656604575844,,,,,,,,80,648,7.9979987,,,,41.45259475708008,43.554656982421875,48.109256744384766,36.50265884399414,,168.0,,,,,,988.8128662109375,-92.0,,5.0,21.668542861938477,77,3699729
2024-12-02 10:57:25.038Z,7.888535885035898,,,,,,,,80,637,7.995645,,,,41.45869827270508,43.60038375854492,58.17477798461914,36.206058502197266,,196.0,,,,,,988.7424926757812,-91.0,,5.0,21.66350746154785,81,3700329
2024-12-02 11:07:24.858Z,7.868884092600788,,,,,,,,80,619,7.958442,,,,41.37935256958008,45.286312103271484,56.125118255615234,36.636226654052734,,56.0,,,,,,988.6357421875,-91.0,,5.0,21.6534366607666,81,3700929
2024-12-02 11:17:25.428Z,7.890898098073964,,,,,,,,80,606,7.9997835,,,,41.48311233520508,44.51729202270508,61.954586029052734,35.239986419677734,,112.0,,,,,,988.5202026367188,-92.0,,1.0,21.658472061157227,80,3701529
2024-12-02 11:27:25.340Z,7.864287127900229,,,,,,,,80,602,7.9495873,,,,41.36714553833008,44.1585578918457,63.571529388427734,35.11440658569336,,140.0,,5.436243534088135,2.3511598110198975,3.805466890335083,4.857531547546387,988.49951171875,-93.0,,2.0,21.648401260375977,85,3702130
2024-12-02 11:37:25.260Z,7.841390830627924,,,,,,,,80,599,7.908057,,,,41.18708801269531,42.801753997802734,49.8820915222168,35.52048873901367,,0.0,,,,,,988.5151977539062,-94.0,,2.0,21.6735782623291,80,3702729
2024-12-02 11:47:25.192Z,7.835804214419797,,,,,,,,80,595,7.8965273,,,,41.20539855957031,43.536991119384766,48.89432144165039,36.68544387817383,,168.0,,,,,,988.378662109375,-93.0,,4.0,21.6534366607666,79,3703329
2024-12-02 11:57:25.098Z,7.8179313387291005,,,,,,,,80,585,7.86245,,,,41.13520812988281,43.666934967041016,51.83418655395508,36.87715530395508,,140.0,,,,,,988.14404296875,-92.0,,0.0,21.64336585998535,83,3703929
2024-12-02 12:07:24.958Z,7.800716989501717,,,,,,,,80,575,7.8292813,,,,41.08027648925781,43.50654983520508,50.40505599975586,35.41645431518555,,56.0,,,,,,988.0139770507812,-93.0,,1.0,21.628259658813477,82,3704529
2024-12-02 12:17:24.907Z,7.805872853002639,,,,,,,,80,566,7.839249,,,,41.09553527832031,43.22739028930664,51.236934661865234,36.10335922241211,,0.0,,,,,,987.9806518554688,-93.0,,3.0,21.6332950592041,83,3705129
2024-12-02 12:27:24.810Z,7.780500813582591,,,,,,,,80,557,7.7909155,,,,40.98567199707031,43.97941207885742,60.78711700439453,36.00143814086914,,0.0,,6.674652576446533,3.3237578868865967,4.927827835083008,6.0547566413879395,988.078857421875,-93.0,,5.0,21.62322425842285,81,3705730
2024-12-02 12:37:24.811Z,7.793952489782634,,,,,,,,80,551,7.818127,,,,40.97346115112305,44.50518798828125,52.56310272216797,37.40231704711914,,0.0,,,,,,987.9848022460938,-91.0,,6.0,21.658472061157227,78,3706329
2024-12-02 12:47:25.100Z,7.786808335943782,,,,,,,,80,546,7.8030767,,,,41.00703048706055,44.01320266723633,60.41503143310547,35.319828033447266,,0.0,,,,,,987.7962036132812,-93.0,,1.0,21.628259658813477,83,3706929
2024-12-02 12:57:25.019Z,7.816363409836669,,,,,,,,70,546,7.858711,,,,41.16267395019531,43.730342864990234,53.44223403930664,36.20345687866211,,0.0,,,,,,987.7261962890625,-93.0,,5.0,21.628259658813477,85,3707529
2024-12-02 13:07:25.288Z,7.846545087609675,,,,,,,,70,548,7.915069,,,,41.33357620239258,46.90323257446289,62.930877685546875,37.68830490112305,,0.0,,,,,,987.64697265625,-94.0,,1.0,21.62322425842285,83,3708129
2024-12-02 13:17:25.030Z,7.880688306696117,,,,,,,,80,558,7.979158,,,,41.50142288208008,45.809940338134766,56.249759674072266,36.89104080200195,,0.0,,,,,,987.3587036132812,-93.0,,4.0,21.628259658813477,87,3708729
2024-12-02 13:27:24.948Z,7.901582103325866,,,,,,,,80,576,8.01783,,,,41.623497009277344,43.18620681762695,50.09357833862305,35.68447494506836,,0.0,,4.159023761749268,3.215113878250122,3.7393507957458496,4.0100908279418945,987.4302368164062,-93.0,,2.0,21.62322425842285,96,3709330
2024-12-02 13:37:24.870Z,7.947135730734981,,,,,,,,80,588,8.105057,,,,41.742515563964844,45.107601165771484,61.29059600830078,35.989078521728516,,56.0,,,,,,987.359130859375,-94.0,,1.0,21.6735782623291,102,3709929
2024-12-02 13:47:24.780Z,8.088903850236072,,,,,,,,80,603,8.365578,,,,42.48715591430664,45.72868728637695,60.96055603027344,37.77695846557617,,0.0,,,,,,987.4114379882812,-93.0,,4.0,21.6735782623291,106,3710529
2024-12-02 13:57:24.708Z,8.282593913415909,,,,,,,,80,622,8.715891,,,,43.46678161621094,46.4756965637207,57.97415542602539,38.36092758178711,,0.0,,,,,,987.42333984375,-93.0,,4.0,21.688684463500977,117,3711129
2024-12-02 14:07:24.617Z,8.663565548344316,,,,,,,,80,637,9.384745,,,,45.3741569519043,44.10482406616211,63.84641647338867,36.75002670288086,,56.0,,,,,,987.343505859375,-98.0,,-1.0,21.72393226623535,123,3711729
2024-12-02 14:17:24.540Z,8.57032291507544,,,,,,,,80,641,9.226053,,,,44.782108306884766,44.267818450927734,50.01223373413086,37.2965202331543,,0.0,,,,,,987.3065185546875,-94.0,,2.0,21.76421546936035,139,3712329
2024-12-02 14:27:25.115Z,8.503279249908122,,,,,,,,80,639,9.109727,,,,44.4189453125,45.200069427490234,56.45882797241211,38.53578567504883,,28.0,,17.775930404663086,15.783731460571289,17.175996780395508,17.56302833557129,987.0922241210938,-94.0,,1.0,21.769250869750977,133,3712930
2024-12-02 14:37:24.459Z,8.435318437508169,,,,,,,,80,635,8.99337,,,,43.93675994873047,44.057674407958984,56.0335693359375,37.05527114868164,,0.0,,,,,,987.1683959960938,-96.0,,1.0,21.819604873657227,132,3713529
2024-12-02 14:47:24.426Z,8.436300886643949,,,,,,,,80,624,8.994565,,,,43.96727752685547,44.85377883911133,59.05244827270508,36.678035736083984,,0.0,,,,,,987.234375,-95.0,,2.0,21.80953598022461,127,3714129
2024-12-02 14:57:24.822Z,8.444692837977437,,,,,,,,80,618,9.009837,,,,43.98558807373047,46.071720123291016,60.96289825439453,37.36585998535156,,0.0,,,,,,987.3226318359375,-96.0,,1.0,21.819604873657227,130,3714729
2024-12-02 15:07:25.197Z,8.38977774114282,,,,,,,,80,619,8.913673,,,,43.6743049621582,44.250972747802734,49.95956802368164,36.5410270690918,,196.0,,,,,,987.3742065429688,-93.0,,1.0,21.829675674438477,122,3715329
2024-12-02 15:17:24.844Z,8.334148155418035,,,,,,,,80,620,8.815415,,,,43.37217712402344,45.1147575378418,63.083309173583984,36.27364730834961,,0.0,,,,,,987.352783203125,-94.0,,3.0,21.834712982177734,121,3715929
2024-12-02 15:27:24.707Z,8.307703583926076,,,,,,,,80,620,8.768112,,,,43.24705505371094,47.56373977661133,69.70884704589844,36.694087982177734,,84.0,,7.934793949127197,6.481038570404053,7.337016582489014,7.722654819488525,987.2178344726562,-94.0,,3.0,21.829675674438477,116,3716530
2024-12-02 15:37:24.635Z,8.361659143567932,,,,,,,,80,623,8.866334,,,,43.41490173339844,52.530364990234375,68.99993133544922,37.24312210083008,,140.0,,,,,,987.3189086914062,-94.0,,3.0,21.874990463256836,115,3717129
2024-12-02 15:47:24.638Z,8.357483038063338,,,,,,,,80,630,8.85867,,,,43.40574645996094,46.39500045776367,60.78752136230469,36.69685745239258,,28.0,,,,,,987.3820190429688,-95.0,,2.0,21.869958877563477,117,3717729
2024-12-02 15:57:24.541Z,8.280507314617228,,,,,,,,80,642,8.72172,,,,43.00596237182617,44.65719985961914,62.784706115722656,36.50896072387695,,0.0,,,,,,987.255859375,-95.0,,3.0,21.869958877563477,116,3718329
2024-12-02 16:07:24.592Z,8.298578471900575,,,,,,,,80,650,8.753177,,,,43.13718795776367,44.8784294128418,54.88432693481445,37.32839584350586,,56.0,,,,,,987.1891479492188,-95.0,,0.0,21.8548526763916,114,3718929
2024-12-02 16:17:24.460Z,8.246292557547191,,,,,,,,80,647,8.659428,,,,42.877784729003906,43.552982330322266,51.117862701416016,35.513431549072266,,0.0,,,,,,987.1685791015625,-94.0,,1.0,21.849817276000977,114,3719529
2024-12-02 16:27:24.309Z,8.318428671594004,,,,,,,,80,634,8.788001,,,,43.26536560058594,43.7142448425293,62.65592575073242,35.9920768737793,,0.0,,8.336288452148438,6.427944660186768,7.485522747039795,8.034374237060547,987.2632446289062,-94.0,,2.0,21.84478187561035,111,3720130
2024-12-02 16:37:24.330Z,8.342205559340051,,,,,,,,80,613,8.831578,,,,43.32640075683594,44.0112419128418,51.01358413696289,36.134334564208984,,0.0,,,,,,987.3553466796875,-93.0,,1.0,21.869958877563477,112,3720729
2024-12-02 16:47:24.160Z,8.376873684135202,,,,,,,,80,597,8.892994,,,,43.50645446777344,43.113948822021484,49.117740631103516,34.864131927490234,,0.0,,,,,,987.1951293945312,-93.0,,2.0,21.869958877563477,115,3721329
2024-12-02 16:57:24.475Z,8.42312796617387,,,,,,,,80,579,8.974057,,,,43.7719612121582,43.08169937133789,52.7183837890625,34.63541030883789,,0.0,,,,,,987.12744140625,-93.0,,0.0,21.85988998413086,116,3721929
2024-12-02 17:07:24.378Z,8.467856197515776,,,,,,,,80,576,9.05285,,,,43.99169158935547,44.1873664855957,51.12770462036133,37.94224166870117,,0.0,,,,,,987.2511596679688,-94.0,,1.0,21.86492347717285,127,3722529
2024-12-02 17:17:24.549Z,8.511060807580703,,,,,,,,80,576,9.129154,,,,44.177852630615234,43.258235931396484,50.45402145385742,35.7176628112793,,0.0,,,,,,987.2848510742188,-94.0,,3.0,21.88002586364746,128,3723129
2024-12-02 17:27:24.460Z,8.526712698173014,,,,,,,,80,575,9.155894,,,,44.284664154052734,43.19943618774414,49.61469650268555,35.653594970703125,,0.0,,5.781978607177734,4.960897922515869,5.485660552978516,5.676820755004883,987.2340087890625,-93.0,,2.0,21.869958877563477,135,3723730
2024-12-02 17:37:24.378Z,8.55892030819208,,,,,,,,80,574,9.214265,,,,44.336544036865234,43.97700119018555,47.96564865112305,37.45925521850586,,0.0,,,,,,987.4063110351562,-94.0,,2.0,21.915273666381836,137,3724329
2024-12-02 17:47:24.854Z,8.5770630148017,,,,,,,,80,573,9.245451,,,,44.443359375,44.32829666137695,49.4287223815918,38.510311126708984,,0.0,,,,,,987.32177734375,-97.0,,-4.0,21.91023826599121,137,3724929
2024-12-02 17:57:24.216Z,8.662462161862441,,,,,,,,80,571,9.392717,,,,44.885868072509766,43.57761764526367,54.40583419799805,35.09885787963867,,112.0,,,,,,987.225341796875,-96.0,,5.0,21.91023826599121,145,3725529
2024-12-02 18:07:24.051Z,8.617967094741637,,,,,,,,80,574,9.31668,,,,44.629520416259766,44.696598052978516,57.10846710205078,36.17043685913086,,28.0,,,,,,987.4434814453125,-96.0,,7.0,21.920310974121094,150,3726129
2024-12-02 18:17:24.006Z,8.577305010581927,,,,,,,,80,575,9.246403,,,,44.4189453125,44.1772346496582,53.18512725830078,37.45981979370117,,56.0,,,,,,987.4178466796875,-96.0,,4.0,21.920310974121094,146,3726729
2024-12-02 18:27:24.211Z,8.531928567287016,,,,,,,,80,579,9.167629,,,,44.183956146240234,43.465579986572266,48.58552932739258,35.00272750854492,,0.0,,4.7440009117126465,4.486212730407715,4.7439985275268555,4.743996620178223,987.4940185546875,-96.0,,2.0,21.920310974121094,150,3727330
2024-12-02 18:37:24.055Z,8.506978818603507,,,,,,,,80,587,9.125222,,,,44.00389862060547,43.56344223022461,57.99151611328125,34.76035690307617,,0.0,,,,,,987.4639892578125,-96.0,,3.0,21.94045066833496,151,3727929
2024-12-02 18:47:23.891Z,8.507568794489378,,,,,,,,80,594,9.126251,,,,44.00695037841797,43.22382736206055,52.06111145019531,35.2876091003418,,140.0,,,,,,987.3784790039062,-96.0,,4.0,21.94045066833496,158,3728529
2024-12-02 18:57:24.293Z,8.478070000195855,,,,,,,,80,603,9.074714,,,,43.85436248779297,44.466365814208984,54.28166961669922,37.94197463989258,,0.0,,,,,,987.455322265625,-96.0,,-1.0,21.94045066833496,163,3729129
2024-12-02 19:07:24.140Z,8.477568486602765,,,,,,,,80,607,9.074101,,,,43.83910369873047,43.20608139038086,55.37379837036133,34.83591842651367,,56.0,,,,,,987.5170288085938,-96.0,,8.0,21.94548797607422,162,3729729
2024-12-02 19:17:23.973Z,8.464499817350978,,,,,,,,80,609,9.050952,,,,43.7841682434082,43.8356819152832,61.658817291259766,35.6334114074707,,0.0,,,,,,987.6749267578125,-96.0,,3.0,21.94045066833496,161,3730329
2024-12-02 19:27:24.373Z,8.493002586773834,,,,,,,,80,613,9.101353,,,,43.90624237060547,44.05845260620117,57.56793212890625,35.03152847290039,,0.0,,5.296492576599121,5.008681774139404,5.296490669250488,5.296487808227539,987.7096557617188,-96.0,,5.0,21.95052146911621,163,3730930
2024-12-02 19:37:23.855Z,8.493114009574938,,,,,,,,80,619,9.103669,,,,43.80553436279297,42.28212356567383,50.73732376098633,34.952388763427734,,28.0,,,,,,987.7935791015625,-96.0,,6.0,21.99080467224121,165,3731529
2024-12-02 19:47:24.055Z,8.466092980770224,,,,,,,,80,619,9.055069,,,,43.7292366027832,43.03599166870117,48.40227127075195,35.14320755004883,,0.0,,,,,,987.9104614257812,-96.0,,-3.0,21.965627670288086,158,3732129
2024-12-02 19:57:24.055Z,8.4482153105315,,,,,,,,80,620,9.023189,,,,43.6620979309082,43.30062484741211,51.178646087646484,36.549190521240234,,0.0,,,,,,988.2024536132812,-96.0,,0.0,21.955556869506836,162,3732729
2024-12-02 20:07:25.499Z,8.425847105025321,,,,,,,,80,620,8.984147,,,,43.5339241027832,42.925785064697266,53.026092529296875,34.439754486083984,,140.0,,,,,,988.25537109375,-93.0,,-5.0,21.96059226989746,155,3733329
2024-12-02 20:17:23.979Z,8.413966318645338,,,,,,,,80,620,8.962967,,,,43.48509216308594,43.31303024291992,52.447731018066406,34.39969253540039,,0.0,,,,,,988.3192749023438,-93.0,,5.0,21.955556869506836,155,3733929
2024-12-02 20:27:25.607Z,8.41928144096107,,,,,,,,80,620,8.972326,,,,43.5125617980957,43.07001876831055,61.74769592285156,34.43935775756836,,0.0,,4.904557704925537,4.638044834136963,4.904555797576904,4.9045538902282715,988.4031982421875,-94.0,,-2.0,21.955556869506836,155,3734530
2024-12-02 20:37:24.066Z,8.409624389403115,,,,,,,,80,622,8.956905,,,,43.38743591308594,43.24624252319336,49.48519515991211,34.064815521240234,,56.0,,,,,,988.4307250976562,-93.0,,2.0,21.985769271850586,160,3735129
